case_id,case_title,source_batch,bucket,candidate_id,title,url,doi,source_type,year,venue,authors,abstract_snippet,consistency_status,axis_task,axis_object,axis_method,axis_scenario,evidence_has_title,evidence_has_abstract,evidence_has_url,evidence_title_abstract_consistent,decision_reason,role_in_paper_groups
ENG-THESIS-016,基于深度学习的视觉SLAM语义地图的研究,batch1,parallel,c-3a6c481f,Self-supervised Learning of Contextualized Local Visual Embeddings,http://arxiv.org/abs/2310.00527v3,,,2023,,,"We present Contextualized Local Visual Embeddings (CLoVE), a self-supervised convolutional-based method that learns representations suited for dense prediction tasks. CLoVE deviates from current methods and optimizes a single loss function that operates at the level of contextualized local embedding",aligned,proxy,missing,direct,missing,True,True,True,True,1 direct + 1 proxy axis — strong topical fit,parallel
ENG-THESIS-016,基于深度学习的视觉SLAM语义地图的研究,batch1,parallel,c-574dfd86,"OKVIS2-X: Open Keyframe-based Visual-Inertial SLAM Configurable with Dense Depth or LiDAR, and GNSS",http://arxiv.org/abs/2510.04612v1,,,2025,,,"To empower mobile robots with usable maps as well as highest state estimation accuracy and robustness, we present OKVIS2-X: a state-of-the-art multi-sensor Simultaneous Localization and Mapping (SLAM) system building dense volumetric occupancy maps, while scalable to large environments and operating",aligned,direct,proxy,proxy,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-016,基于深度学习的视觉SLAM语义地图的研究,batch1,parallel,c-c9e504dc,PL-VINS: Real-Time Monocular Visual-Inertial SLAM with Point and Line Features,http://arxiv.org/abs/2009.07462v3,,,2020,,,"Leveraging line features to improve localization accuracy of point-based visual-inertial SLAM (VINS) is gaining interest as they provide additional constraints on scene structure. However, real-time performance when incorporating line features in VINS has not been addressed. This paper presents PL-V",proxy,proxy,proxy,proxy,missing,True,True,True,True,3/4 axes proxy-match — adjacent topic,parallel
ENG-THESIS-016,基于深度学习的视觉SLAM语义地图的研究,batch1,parallel,c-cd8db1f9,Renderable Neural Radiance Map for Visual Navigation‬,,,,,,,,proxy,proxy,missing,proxy,missing,True,False,False,True,2/4 axes proxy-match — adjacent topic,parallel
ENG-THESIS-016,基于深度学习的视觉SLAM语义地图的研究,batch1,parallel,c-d7b6839b,ViSTA-SLAM: Visual SLAM with Symmetric Two-view Association,http://arxiv.org/abs/2509.01584v2,,,2025,,,"We present ViSTA-SLAM as a real-time monocular visual SLAM system that operates without requiring camera intrinsics, making it broadly applicable across diverse camera setups. At its core, the system employs a lightweight symmetric two-view association (STA) model as the frontend, which simultaneous",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,parallel
ENG-THESIS-018,基于深度学习的三维点云补全方法研究,batch1,core,c-556bf35c,keneniwt/Point-Cloud-Completion-Survey,https://github.com/keneniwt/Point-Cloud-Completion-Survey,,,,,,,proxy,proxy,proxy,missing,missing,True,False,True,True,2/4 axes proxy-match — adjacent topic,core
ENG-THESIS-018,基于深度学习的三维点云补全方法研究,batch1,core,c-817651f3,PCN: Point Completion Network,http://arxiv.org/abs/1808.00671v3,,,2018,2018 International Conference on 3D Vision (3DV),,"Shape completion, the problem of estimating the complete geometry of objects from partial observations, lies at the core of many vision and robotics applications. In this work, we propose Point Completion Network (PCN), a novel learning-based approach for shape completion. Unlike existing shape comp",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-018,基于深度学习的三维点云补全方法研究,batch1,core,c-9a376778,PCN,,,,,,,,proxy,missing,missing,direct,missing,True,False,False,True,1 axis directly matches — partial fit,core
ENG-THESIS-018,基于深度学习的三维点云补全方法研究,batch1,core,c-e80a53d8,ShapeNet,,,,,,,,aligned,proxy,direct,missing,missing,True,False,False,True,1 direct + 1 proxy axis — strong topical fit,core
ENG-THESIS-018,基于深度学习的三维点云补全方法研究,batch1,baseline,c-817651f3,PCN: Point Completion Network,http://arxiv.org/abs/1808.00671v3,,,2018,2018 International Conference on 3D Vision (3DV),,"Shape completion, the problem of estimating the complete geometry of objects from partial observations, lies at the core of many vision and robotics applications. In this work, we propose Point Completion Network (PCN), a novel learning-based approach for shape completion. Unlike existing shape comp",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-018,基于深度学习的三维点云补全方法研究,batch1,parallel,c-04c49e47,Structural-Adaptive Contrastive Chamfer Distance for Robust Point Cloud Completion,https://doi.org/10.22541/au.177516444.46231426/v1,,,2026,,,"<jats:p>Point cloud completion is vital in 3D computer vision, yet real-world data often presents incomplete representations due to occlusions and sparsity. While Chamfer Distance (CD) is a prevalent loss function, it often suffers from gradient degradation, poor global structure sensitivity, and in",aligned,direct,proxy,missing,missing,True,True,True,True,1 direct + 1 proxy axis — strong topical fit,parallel
ENG-THESIS-018,基于深度学习的三维点云补全方法研究,batch1,parallel,c-089b8a42,Cascaded Refinement Network for Point Cloud Completion with Self-supervision,http://arxiv.org/abs/2010.08719v3,,,2020,,,"Point clouds are often sparse and incomplete, which imposes difficulties for real-world applications. Existing shape completion methods tend to generate rough shapes without fine-grained details. Considering this, we introduce a two-branch network for shape completion. The first branch is a cascaded",aligned,direct,proxy,missing,missing,True,True,True,True,1 direct + 1 proxy axis — strong topical fit,parallel
ENG-THESIS-018,基于深度学习的三维点云补全方法研究,batch1,parallel,c-1eebfe0c,Multimodal Shape Completion via IMLE,http://arxiv.org/abs/2106.16237v2,,,2021,,,"Shape completion is the problem of completing partial input shapes such as partial scans. This problem finds important applications in computer vision and robotics due to issues such as occlusion or sparsity in real-world data. However, most of the existing research related to shape completion has b",aligned,direct,proxy,missing,missing,True,True,True,True,1 direct + 1 proxy axis — strong topical fit,parallel
ENG-THESIS-018,基于深度学习的三维点云补全方法研究,batch1,parallel,c-470051d7,Enhancing Performance of Point Cloud Completion Networks with Consistency Loss,http://arxiv.org/abs/2410.07298v3,,,2024,,,"Point cloud completion networks are conventionally trained to minimize the disparities between the completed point cloud and the ground-truth counterpart. However, an incomplete object-level point cloud can have multiple valid completion solutions when it is examined in isolation. This one-to-many m",aligned,direct,proxy,missing,missing,True,True,True,True,1 direct + 1 proxy axis — strong topical fit,parallel
ENG-THESIS-018,基于深度学习的三维点云补全方法研究,batch1,parallel,c-7049e7df,DFG-PCN: Point Cloud Completion With Degree-Flexible Point Graph,https://doi.org/10.1109/tvcg.2025.3612379,,,2025,IEEE Transactions on Visualization and Computer Graphics,,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,parallel
ENG-THESIS-018,基于深度学习的三维点云补全方法研究,batch1,parallel,c-7468f29f,DCSE-PCN: A Coarse-to-Fine Point Completion Network with Details Compensation and Structure Enhancement,https://doi.org/10.1007/s00371-025-04295-9,,,2025,Proceedings of the AAAI Conference on Artificial Intelligence,,,aligned,proxy,proxy,direct,missing,True,False,True,True,1 direct + 2 proxy axis — strong topical fit,parallel
ENG-THESIS-018,基于深度学习的三维点云补全方法研究,batch1,parallel,c-da01f67f,DC-PCN: Point Cloud Completion Network with Dual-Codebook Guided Quantization,http://arxiv.org/abs/2501.10966v1,,,2025,,,"Point cloud completion aims to reconstruct complete 3D shapes from partial 3D point clouds. With advancements in deep learning techniques, various methods for point cloud completion have been developed. Despite achieving encouraging results, a significant issue remains: these methods often overlook ",aligned,direct,direct,direct,missing,True,True,True,True,3/4 axes directly match topic atoms,parallel
ENG-THESIS-022,基于深度学习的钢铁表面缺陷检测研究,r4,core,c-156dbb1a,Enhanced Zero-Shot YOLOv10 for Multi-Class Tiny-Object Detection of Steel Surface Defects,https://doi.org/10.1109/icrcv62709.2024.10758607,,,2024,2024 6th International Conference on Robotics and Computer Vision (ICRCV),,,aligned,direct,direct,direct,missing,True,False,True,True,3/4 axes directly match topic atoms,core
ENG-THESIS-022,基于深度学习的钢铁表面缺陷检测研究,r4,core,c-e91b01a5,YOLO-GVMamba: An Efficient Steel Surface Defect Object Detection Method Based on State Space Model,https://doi.org/10.1109/icvrv67992.2025.00114,,,2025,2025 International Conference on Virtual Reality and Visualization (ICVRV),,,aligned,direct,direct,direct,missing,True,False,True,True,3/4 axes directly match topic atoms,core
ENG-THESIS-022,基于深度学习的钢铁表面缺陷检测研究,r4,baseline,c-156dbb1a,Enhanced Zero-Shot YOLOv10 for Multi-Class Tiny-Object Detection of Steel Surface Defects,https://doi.org/10.1109/icrcv62709.2024.10758607,,,2024,2024 6th International Conference on Robotics and Computer Vision (ICRCV),,,aligned,direct,direct,direct,missing,True,False,True,True,3/4 axes directly match topic atoms,core
ENG-THESIS-022,基于深度学习的钢铁表面缺陷检测研究,r4,baseline,c-b50bf6ad,DAMO-YOLO : A Report on Real-Time Object Detection Design,http://arxiv.org/abs/2211.15444v4,,,2022,,,"In this report, we present a fast and accurate object detection method dubbed DAMO-YOLO, which achieves higher performance than the state-of-the-art YOLO series. DAMO-YOLO is extended from YOLO with some new technologies, including Neural Architecture Search (NAS), efficient Reparameterized Generali",aligned,direct,missing,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,baseline
ENG-THESIS-022,基于深度学习的钢铁表面缺陷检测研究,r4,baseline,c-e91b01a5,YOLO-GVMamba: An Efficient Steel Surface Defect Object Detection Method Based on State Space Model,https://doi.org/10.1109/icvrv67992.2025.00114,,,2025,2025 International Conference on Virtual Reality and Visualization (ICVRV),,,aligned,direct,direct,direct,missing,True,False,True,True,3/4 axes directly match topic atoms,core
ENG-THESIS-022,基于深度学习的钢铁表面缺陷检测研究,r4,parallel,c-28b3d7e8,YOLO-IOD: Towards Real Time Incremental Object Detection,http://arxiv.org/abs/2512.22973v2,,,2025,,,"Current methods for incremental object detection (IOD) primarily rely on Faster R-CNN or DETR series detectors; however, these approaches do not accommodate the real-time YOLO detection frameworks. In this paper, we first identify three primary types of knowledge conflicts that contribute to catastr",aligned,direct,missing,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,parallel
ENG-THESIS-022,基于深度学习的钢铁表面缺陷检测研究,r4,parallel,c-430fa090,Poisoning Object Detection Models for Surface Defect Inspection in Steel Manufacturing,https://doi.org/10.1109/cai68641.2026.11536357,,,2026,2026 IEEE Conference on Artificial Intelligence (CAI),,,aligned,direct,direct,missing,missing,True,False,True,True,2/4 axes directly match topic atoms,parallel
ENG-THESIS-022,基于深度学习的钢铁表面缺陷检测研究,r4,parallel,c-46c528b8,YOLO-World: Real-Time Open-Vocabulary Object Detection,http://arxiv.org/abs/2401.17270v3,,,2024,,,"The You Only Look Once (YOLO) series of detectors have established themselves as efficient and practical tools. However, their reliance on predefined and trained object categories limits their applicability in open scenarios. Addressing this limitation, we introduce YOLO-World, an innovative approac",aligned,direct,missing,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,parallel
